rmax1,beta1,rmax2,beta2,rmax3,beta3,opt_growth,ropt1,ageless1,ropt2,ageless2,ropt3,ageless3
0.00046983754743989286,0.16165352892009793,0.13269012356014306,0.16165352892009793,0.03461011259435632,0.16165352892009793,19.980881418129513,0.00046983754743989286,True,0.12362363509216359,False,0.03461011259435632,True
0.03306353240003539,0.05608865459938878,0.0004956485533772018,0.05608865459938878,0.05213757691350812,0.05608865459938878,22.53718638877652,0.029962894941113198,False,0.0004956485533772018,True,0.04427166324740163,False
0.10699579709298851,0.19206531999319232,0.020475531690472244,0.19206531999319232,0.009073681351759495,0.19206531999319232,20.87065886550903,0.10324805774327153,False,0.020475531690472244,True,0.009073681351759493,False
0.002849724814905441,0.13968795180631233,0.04618947810028636,0.13968795180631233,0.06751104960154929,0.13968795180631233,21.476964300064942,0.0028497248149054405,False,0.04612408458176784,False,0.06512084876125801,False
0.02171059149879775,0.06632698958634263,0.0700976872843019,0.06632698958634263,0.01431513099073233,0.06632698958634263,21.925685194103934,0.021646917342789996,False,0.059549222367513574,False,0.01431513099073233,True
0.0004568447154133122,0.10200325084259634,0.0063037459979621594,0.10200325084259634,0.001184914978345799,0.10200325084259634,24.84357844982273,0.0004568447154133122,True,0.0063037459979621594,True,0.001184914978345799,True
0.05779096782467108,0.02999908097750965,0.07645914195046769,0.02999908097750965,0.03341406760054616,0.02999908097750965,20.93003150810564,0.037116425095702385,False,0.046806270541063975,False,0.023807789498822486,False
0.07206771503800008,0.19657482369004928,0.08979138654679707,0.19657482369004928,0.0034882115376290274,0.19657482369004928,19.96570227288998,0.07120665255356987,False,0.08752310366165658,False,0.0034882115376290274,True
0.009517792744439662,0.2551188387955483,0.0076236194758703526,0.2551188387955483,0.11782103585695289,0.2551188387955483,20.902911260384514,0.009517792744439662,True,0.0076236194758703526,True,0.11563496406166957,False
0.046382935699840935,0.2872846939342089,0.00656732795425628,0.2872846939342089,0.04389918111003807,0.2872846939342089,22.07443206806841,0.046382935699840935,True,0.00656732795425628,True,0.04389918111003807,True
0.03582588448281109,0.11244388943000265,0.07179042864892837,0.11244388943000265,0.02006192347352421,0.11244388943000265,21.158488782374338,0.03582588448281109,True,0.06711145921300099,False,0.02006192347352421,True
0.07878125949753734,0.09728278731951208,0.05057868775560483,0.09728278731951208,0.07012638516241472,0.09728278731951208,19.10015037230083,0.06994981195373395,False,0.04689707807532687,False,0.06293852816561914,False
0.02422797922800285,0.27856155093675045,0.02303589967232604,0.27856155093675045,0.023749103677756876,0.27856155093675045,22.879210816065335,0.024227979228002842,False,0.023035899672326034,False,0.023749103677756876,True
0.017985550932592707,0.28931053067118695,0.022235973801474372,0.28931053067118695,0.08648228559558545,0.28931053067118695,21.14787474927937,0.017985550932592707,True,0.022235973801474372,True,0.08648228559558545,True
0.03015988716138266,0.11058828991553239,0.07170678424116235,0.11058828991553239,0.07644619438804295,0.11058828991553239,19.665402483579907,0.03015988716138266,True,0.06616068987322923,False,0.07014646268072343,False
0.025506381797067375,0.2811411529458327,0.12611751914885935,0.2811411529458327,0.04630384169156099,0.2811411529458327,18.959313073726598,0.025506381797067375,True,0.12369558380366817,False,0.04630384169156099,True
0.06850790490889501,0.12059610283139899,0.01583621833084734,0.12059610283139899,0.025579142074050036,0.12059610283139899,21.69406021481687,0.06504796335434149,False,0.01583621833084734,True,0.025579142074050033,False
0.04593724312144539,0.15721225594639862,0.0653238502045046,0.15721225594639862,0.08410362425259406,0.15721225594639862,19.06177605228793,0.045915605913803045,False,0.06350503724718018,False,0.0803348538734477,False
0.047990690384744794,0.23117198478913883,0.09585933388309154,0.23117198478913883,0.04938559526407515,0.23117198478913883,19.098384485635968,0.047990690384744794,True,0.09410517299663927,False,0.04938559526407515,True
0.06302765158775898,0.16271181781484675,0.04498709002605591,0.16271181781484675,0.028775763838944503,0.16271181781484675,20.83810715506714,0.062016326776518735,False,0.0449870900260559,False,0.028775763838944486,False
0.07020947658265891,0.28428966200946265,0.034529756545028455,0.28428966200946265,0.06063484082716336,0.28428966200946265,19.95062528882145,0.07020947658265891,True,0.034529756545028455,True,0.06063484082716336,True
0.06305903380488338,0.19686949786263624,0.005750099722676886,0.19686949786263624,0.002798589121970615,0.19686949786263624,22.859221882846754,0.06305903380488338,True,0.005750099722676886,True,0.002798589121970615,True
0.0027466630003146223,0.15953743523935981,0.07136445687969514,0.15953743523935981,0.06601203692363614,0.15953743523935981,20.7479545308764,0.0027466630003146215,False,0.06981281470869637,False,0.06489441682757245,False
0.06451561588518155,0.06503774112238596,0.1286194702923219,0.06503774112238596,0.0013420406707906787,0.06503774112238596,19.747170603321752,0.052609073897705555,False,0.09721384369185866,False,0.001342040670790678,False
0.013677427423241082,0.18909815825790988,0.10788790281663156,0.18909815825790988,0.008062405016733443,0.18909815825790988,21.086751877620394,0.013677427423241082,True,0.10395181788811536,False,0.008062405016733443,True
0.04858289229412473,0.21713144900078593,0.025901452898172684,0.21713144900078593,0.015910124571016107,0.21713144900078593,22.27577203305859,0.04858289229412473,True,0.025901452898172677,False,0.01591012457101609,False
0.06208040194784002,0.0026317239414149632,0.01194455435290873,0.0026317239414149632,0.012491088163700285,0.0026317239414149632,24.143233387269778,0.01136684380511218,False,0.003900912249788829,False,0.004013327817871764,False
0.004107646114416877,0.28250275281903503,0.0006940056651687467,0.28250275281903503,0.058847194964321975,0.28250275281903503,23.110578346211156,0.0041076461144168765,False,0.0006940056651687467,True,0.058847194964321975,True
0.007509709889565234,0.18507539608940668,0.0026485743052839577,0.18507539608940668,0.03168303178549118,0.18507539608940668,23.78619263366148,0.007509709889565234,True,0.0026485743052839577,True,0.03168303178549118,True
0.0013497431030749562,0.07258887157935519,0.060576937051502244,0.07258887157935519,0.005991229281218377,0.07258887157935519,23.04706010894331,0.0013497431030749562,True,0.05381582829920595,False,0.005991229281218377,True
0.07818665237152808,0.14128296439720767,0.054674542360068974,0.14128296439720767,0.053706990127542396,0.14128296439720767,19.3360310395317,0.07419047964417776,False,0.05332955095944633,False,0.05248683464925767,False
0.009755292340135429,0.21935740546473206,0.006832553347380585,0.21935740546473206,0.004775490092222212,0.21935740546473206,24.42478611307631,0.009755292340135429,True,0.006832553347380585,True,0.004775490092222212,True
0.05629972813560429,0.10388623418654368,0.0687075930782214,0.10388623418654368,0.06796782684982693,0.10388623418654368,19.241558451831214,0.05236262666735271,False,0.06271433017353284,False,0.062098492531693056,False
0.007862169346210375,0.14850071694039715,0.17135579101132453,0.14850071694039715,0.0056959064403262595,0.14850071694039715,19.58518095919782,0.007862169346210375,True,0.1544641237259174,False,0.0056959064403262595,True
6.480642209749657e-05,0.05468002442391326,0.04373218294120868,0.05468002442391326,0.020441029780391532,0.05468002442391326,23.432351529431713,-3.519357790250344e-05,False,0.037833530709965806,False,0.020341029780391533,False
0.016432129921050215,0.2675276610209179,0.02832681410659637,0.2675276610209179,0.1493054614111312,0.2675276610209179,19.100704657156925,0.016432129921050215,True,0.028326814106596362,False,0.14467828570423819,False
0.0677090936717149,0.04933557223858196,0.00933248434989992,0.04933557223858196,0.09931631061050711,0.04933557223858196,20.35622059495623,0.050995077867154945,False,0.00933248434989992,True,0.07108808320348753,False
0.03334919781490457,0.029207116315892397,0.011304739315715946,0.029207116315892397,0.029875755965120838,0.029207116315892397,22.969219485033364,0.025108914494653578,False,0.010851054207316586,False,0.022985381127732782,False
0.016161980184943747,0.018267470383233026,0.07785702942318196,0.018267470383233026,0.08887351232833485,0.018267470383233026,21.38215139093881,0.011192380079843488,False,0.03720159870880914,False,0.041378407556118976,False
0.002535935169321063,0.27771341574517044,0.014716248588008103,0.27771341574517044,0.0006385207495194526,0.27771341574517044,24.53314546720069,0.002535935169321063,True,0.014716248588008103,True,0.0006385207495194526,True
0.04831470802559903,0.04971000082215545,0.13926348131027808,0.04971000082215545,0.003209407814708562,0.04971000082215545,20.142580771238404,0.03792257328473014,False,0.09467510997272531,False,0.003209407814708562,True
0.05776692708963584,0.04465348537106192,0.04520068436277288,0.04465348537106192,0.014531335988292893,0.04465348537106192,21.7404604457812,0.04467798849281704,False,0.03626351803957388,False,0.014347632176909358,False
0.02475808226627759,0.10513516023870058,0.00167510039947182,0.10513516023870058,0.05813983819486464,0.10513516023870058,22.47684020457607,0.024758082266277584,False,0.00167510039947182,True,0.055213871607538066,False
0.048488217416319764,0.015918816178257824,0.08218951884662966,0.015918816178257824,0.05258447039027693,0.015918816178257824,21.469864100076087,0.023914229748499848,False,0.03616856623271725,False,0.02546450928914193,False
0.09680712848539336,0.018936395434970967,0.034292533619350855,0.018936395434970967,0.0164852957697235,0.018936395434970967,21.90909318430825,0.04644727661184649,False,0.02039364366434879,False,0.011785115744186718,False
0.0007273080264788097,0.19899966242827222,0.006808080647271429,0.19899966242827222,0.00047332906389005534,0.19899966242827222,24.841604841916794,0.0007273080264788097,True,0.006808080647271429,True,0.00047332906389005534,True
0.0020248096774631505,0.09116680347972755,0.049707757340501736,0.09116680347972755,0.035252107045125936,0.09116680347972755,22.39973424494634,0.0020248096774631505,True,0.046965879958701405,False,0.0346473611684371,False
0.0025031943653075514,0.2636162466321253,0.0005506246137282336,0.2636162466321253,0.0002715858829655933,0.2636162466321253,24.987843900179495,0.0025031943653075514,True,0.0005506246137282336,True,0.0002715858829655933,True
0.0017066028051242513,0.11453585623776519,0.014560572237960995,0.11453585623776519,0.011648657558873437,0.11453585623776519,24.222841766658604,0.001706602805124251,False,0.014560572237960992,False,0.011648657558873435,False
0.006423653338337808,0.21009248156464524,0.0137126653228812,0.21009248156464524,0.03899674601370989,0.21009248156464524,23.247510635822483,0.006423653338337808,True,0.0137126653228812,True,0.03899674601370989,True
0.01045861995418799,0.12823725847780634,0.04111426546814358,0.12823725847780634,0.037868763057309025,0.12823725847780634,22.304620566600068,0.01045861995418799,True,0.04111426546814358,True,0.037868763057309025,True
0.09309797583871998,0.21549749809353544,0.004463337742181562,0.21549749809353544,0.029777118827843774,0.21549749809353544,21.134688566348725,0.09150362005653237,False,0.004463337742181562,True,0.029777118827843774,True
0.01658235674417185,0.09651778027383111,0.013367411877243841,0.09651778027383111,0.008630326744731066,0.09651778027383111,23.887845410719684,0.01658235674417185,True,0.013367411877243841,True,0.008630326744731066,True
0.005483660487842024,0.2856359889952341,0.00765075045671315,0.2856359889952341,0.021929405721562024,0.2856359889952341,24.0016251744257,0.005483660487842023,False,0.0076507504567131495,False,0.021929405721562024,True
0.03693153724872424,0.2645492376002842,0.04407904862963847,0.2645492376002842,0.029942319933678477,0.2645492376002842,21.6364873962248,0.03693153724872424,True,0.04407904862963847,True,0.029942319933678477,True
0.026619158775048467,0.29356633245288444,0.020009575544788404,0.29356633245288444,0.002293934779093278,0.29356633245288444,23.56552786471591,0.026619158775048467,True,0.020009575544788404,True,0.002293934779093278,True
0.0586224802910085,0.17537204990648184,0.1210548077155344,0.17537204990648184,0.002018930645023901,0.17537204990648184,19.514179428312897,0.05805617343841353,False,0.1144092615105012,False,0.002018930645023901,True
0.02774683241122709,0.017272940753426256,0.0616950550626731,0.017272940753426256,0.06366099304060252,0.017272940753426256,21.828820542256043,0.01658564032036315,False,0.030717705991079793,False,0.03149423713456693,False
0.00024406819573801237,0.299838216582669,0.008080669625650254,0.299838216582669,0.0016260333231317575,0.299838216582669,24.780973005859458,0.00024406819573801237,True,0.008080669625650254,True,0.0016260333231317575,True
0.047708951158557285,0.18749602485062167,0.050684660972064075,0.18749602485062167,0.00139195700807395,0.18749602485062167,21.983225537515164,0.047708951158557285,True,0.050684660972064075,True,0.00139195700807395,True
0.02237715291745657,0.03170082084285922,0.0005995778806867035,0.03170082084285922,0.02815490295429747,0.03170082084285922,23.587424937245157,0.018979891098634093,False,0.0005995778806867035,True,0.022787805453479967,False
0.013492032467660812,0.19809443616063105,0.002925120284633784,0.19809443616063105,0.013762626561638522,0.19809443616063105,24.14981143677939,0.01349203246766081,False,0.002925120284633784,True,0.013762626561638522,True
0.002192253391203633,0.1591827845967461,0.03500858940845089,0.1591827845967461,0.059449362816383154,0.1591827845967461,22.081355348367026,0.002192253391203633,True,0.03500858940845089,True,0.058960642441437686,False
0.045089721771440085,0.2712270692755298,0.0007628057570427592,0.2712270692755298,0.05676426487105192,0.2712270692755298,21.896395148628127,0.045089721771440085,True,0.0007628057570427591,False,0.056764264871051906,False
0.009697727527068555,0.09874500602453222,0.14466689459435939,0.09874500602453222,0.01709912902960178,0.09874500602453222,20.107257602190252,0.009697727527068555,True,0.12258186979323837,False,0.017099129029601763,False
0.0003603332822474686,0.25235474043818135,0.16450097920613382,0.25235474043818135,0.012038277766806254,0.25235474043818135,19.65307550808939,0.00036033328224746857,False,0.1584012890787622,False,0.01203827776680625,False
0.12067289069602373,0.10600671284773273,0.0198747309108968,0.10600671284773273,0.048122309910246464,0.10600671284773273,19.46160550641894,0.10531648472763255,False,0.0198747309108968,True,0.04558139539817038,False
0.012998883561777096,0.10621623141223618,0.06976730797836068,0.10621623141223618,0.0291128011634705,0.10621623141223618,21.65267452878126,0.012998883561777093,False,0.06497858196927858,False,0.029112801163470495,False
0.03742349805722407,0.2349086109311929,0.015772683781096485,0.2349086109311929,0.005753940840350769,0.2349086109311929,23.254314908000254,0.03742349805722407,True,0.015772683781096482,False,0.005753940840350769,True
0.01043725895825164,0.12021299534665143,0.030805008737972855,0.12021299534665143,0.055643863248083014,0.12021299534665143,22.082038777356356,0.01043725895825164,True,0.03080500873797285,False,0.05360904225738731,False
0.00755303522472726,0.031862306289803806,0.025687011681267344,0.031862306289803806,0.061738789651992254,0.031862306289803806,22.52923247315411,0.007553035224727259,False,0.02069010131003829,False,0.042361230024673395,False
0.007524993824154946,0.18970572447824643,0.03664280747321204,0.18970572447824643,0.008261312702717974,0.18970572447824643,23.456294116150502,0.007524993824154946,True,0.03664280747321204,True,0.008261312702717974,True
0.08800354726952261,0.21295343671166914,0.04844224327828988,0.21295343671166914,0.017028266749149173,0.21295343671166914,20.325528165667478,0.08654441436753307,False,0.04844224327828987,False,0.017028266749149173,True
0.09340731315606501,0.2333696640046384,0.0685309246510739,0.2333696640046384,0.004014311363477482,0.2333696640046384,19.937706573372182,0.0920506724141345,False,0.0685309246510739,True,0.004014311363477482,True
0.01338607630353509,0.05421750537240338,0.006908018318433285,0.05421750537240338,0.016074618952977012,0.05421750537240338,23.95678468962227,0.01338607630353509,True,0.006908018318433285,True,0.016074618952977012,True
0.02556477927334755,0.019093688458535926,0.005028149793010819,0.019093688458535926,0.10147776858574782,0.019093688458535926,22.31205645945719,0.016125898692833367,False,0.0050281497930108185,False,0.05020206497173872,False
0.03437541739021331,0.0895496331765585,0.013715803070381434,0.0895496331765585,0.11853652289522745,0.0895496331765585,20.18874906290701,0.03309804397896547,False,0.013715803070381434,True,0.10035956897545871,False
0.03189304032841569,0.16315819200568424,0.014460531663118621,0.16315819200568424,0.02706805393774156,0.16315819200568424,22.805476062139746,0.03189304032841568,False,0.014460531663118621,True,0.027068053937741553,False
0.05512079188842624,0.12396472186753224,0.003519951651048637,0.12396472186753224,0.05003341761979294,0.12396472186753224,21.71645158225391,0.0535611194859255,False,0.003519951651048637,True,0.04905322547864878,False
0.00209197011687737,0.2086203243856991,0.05604853528732264,0.2086203243856991,0.03016780375285092,0.2086203243856991,22.339847214558024,0.00209197011687737,True,0.05604853528732264,True,0.03016780375285092,True
0.016425881282003233,0.1783951284536818,0.0024669070611322876,0.1783951284536818,0.04871069997736039,0.1783951284536818,22.983827726627222,0.016425881282003233,True,0.0024669070611322876,True,0.04871069997736039,True
0.03067535322265374,0.07872478120080675,0.0234885666654997,0.07872478120080675,0.02746716043989706,0.07872478120080675,22.548466703786847,0.030133236903537815,False,0.0234885666654997,True,0.027399034540004148,False
0.014404622284880996,0.20149031349189406,0.019908968541765274,0.20149031349189406,0.05349825687654179,0.20149031349189406,22.355279099417828,0.014404622284880996,True,0.019908968541765274,True,0.05349825687654179,True
0.07601260745996026,0.19251454948854793,0.029309221700647026,0.19251454948854793,0.05073228097740489,0.19251454948854793,20.246676532616963,0.07483377561438137,False,0.029309221700647026,True,0.050732280977404884,False
0.016649620580352006,0.020431925952113576,0.04783909985418639,0.020431925952113576,0.06739351554264524,0.020431925952113576,22.04045450235189,0.012340443258079342,False,0.027663779432192972,False,0.036384130350227764,False
0.00638602622341331,0.13167239359783547,0.036457670873416524,0.13167239359783547,0.010577516092435395,0.13167239359783547,23.425391847122192,0.00638602622341331,True,0.036457670873416524,True,0.010577516092435395,True
0.0012048027403073302,0.269525647362723,0.011670357616459218,0.269525647362723,0.0018715547477463567,0.269525647362723,24.63126638247734,0.0012048027403073302,True,0.011670357616459218,True,0.0018715547477463567,True
0.011788855897440179,0.19062454487230482,0.05017628403261882,0.19062454487230482,0.019527293258376495,0.19062454487230482,22.55175164519029,0.011788855897440179,True,0.05017628403261882,True,0.019527293258376495,True
0.0022420175540777,0.15145834218055348,0.005341301073908521,0.15145834218055348,0.0022604957288937548,0.15145834218055348,24.7843120965161,0.0022420175540777,True,0.005341301073908521,True,0.0022604957288937548,True
0.01761225036341231,0.2767039539118441,0.010306074706276033,0.2767039539118441,0.011079689135853813,0.2767039539118441,23.874817813534918,0.01761225036341231,True,0.010306074706276033,True,0.011079689135853813,True
0.0049823410277543105,0.29506994375714723,0.028628954367870177,0.29506994375714723,0.007141985309120634,0.29506994375714723,23.820104879034087,0.0049823410277543105,True,0.028628954367870177,True,0.007141985309120634,True
0.008033963218786449,0.2558024725617314,0.005485884891121537,0.2558024725617314,0.11311996686108917,0.2558024725617314,21.15768483824283,0.008033963218786449,True,0.005485884891121537,True,0.1113205052896491,False
0.025992972466955713,0.26654851425457116,0.004283586738227922,0.26654851425457116,0.004539951827593793,0.26654851425457116,24.005179085243185,0.025992972466955713,True,0.004283586738227922,True,0.004539951827593793,True
0.02121800452821374,0.2456487107589478,0.07580869874074918,0.2456487107589478,0.021683893110929397,0.2456487107589478,21.395768264276395,0.02121800452821374,True,0.07580869874074918,True,0.021683893110929397,True
0.005841615145745226,0.039366355866972916,0.012945061496863848,0.039366355866972916,0.10863315294941664,0.039366355866972916,21.817166313437916,0.005841615145745226,True,0.012657751976014892,False,0.07260727696477537,False
0.08191713713689207,0.12187233177870063,0.012691961530678137,0.12187233177870063,0.008944472953146853,0.12187233177870063,21.91256395604977,0.07675020085261379,False,0.012691961530678137,True,0.008944472953146853,True
0.02220414480133054,0.08468243640189603,0.058209330465153634,0.08468243640189603,0.0012247348454351343,0.08468243640189603,22.590236877235306,0.02220414480133054,True,0.05341971837801851,False,0.0012247348454351343,True
0.13292584268627408,0.17797567747128834,0.0054866875144856464,0.17797567747128834,0.03990518452323099,0.17797567747128834,19.634811443498815,0.1251786681728957,False,0.0054866875144856464,True,0.03990518452323098,False
0.0528534511047244,0.11804503957725657,0.08116807010493178,0.11804503957725657,0.006118176487421364,0.11804503957725657,20.79600311677263,0.05093902791784524,False,0.07537160150085104,False,0.006118176487421364,True
0.08753392949593539,0.03129790281304074,0.0016438099289679772,0.03129790281304074,0.03242883496104965,0.03129790281304074,22.038171259829394,0.0551130183684415,False,0.0016438099289679772,True,0.024302004032805163,False
0.006602488634653973,0.22726142267445698,0.18689889676934435,0.22726142267445698,0.000757892805898001,0.22726142267445698,19.17557074909486,0.006602488634653973,True,0.17691675879696456,False,0.000757892805898001,True
0.002287889811879479,0.008545787150001764,0.015829316486398747,0.008545787150001764,0.016204596952402242,0.008545787150001764,24.269438240868972,0.002287889811879479,True,0.008762172265456353,False,0.008909078114187003,False
0.017308642962465894,0.09655164681418411,0.16561804675023906,0.09655164681418411,0.0026360891772654036,0.09655164681418411,19.795953313678037,0.017308642962465894,True,0.13709434190287184,False,0.0026360891772654036,True
0.004283851555512271,0.2901770465024902,0.0025567849351969857,0.2901770465024902,0.005203855485538562,0.2901770465024902,24.715612571459292,0.004283851555512271,True,0.0025567849351969857,True,0.005203855485538562,True
0.03126438609578588,0.2320181419511885,0.019621930824578193,0.2320181419511885,0.04687040434422672,0.2320181419511885,22.049815956114735,0.03126438609578587,False,0.019621930824578186,False,0.04687040434422671,False
0.0474061846943212,0.25272024628223655,0.027516362536417305,0.25272024628223655,0.051076196361774136,0.25272024628223655,21.170008701245212,0.0474061846943212,True,0.027516362536417302,False,0.051076196361774136,True
0.018279300571645205,0.21854391444295448,0.02815434198611488,0.21854391444295448,0.010313596396970229,0.21854391444295448,23.322169739817927,0.018279300571645198,False,0.02815434198611488,True,0.010313596396970229,True
0.010680828959314033,0.06875559887734069,0.02649477630322452,0.06875559887734069,0.022242879030896813,0.06875559887734069,23.23911259563666,0.010680828959314033,True,0.026132825000069523,False,0.022242879030896813,True
0.008907771315108512,0.08604861709792883,0.0044267782867773815,0.08604861709792883,2.424494651161307e-05,0.08604861709792883,24.963858180767705,0.008907771315108512,True,0.0044267782867773815,True,-7.575505348838693e-05,False
0.009991557113769485,0.2829925708672718,0.022117106763357285,0.2829925708672718,0.0025242557579890483,0.2829925708672718,24.010903341580473,0.009991557113769485,True,0.022117106763357285,True,0.0025242557579890483,True
0.01818631002642653,0.048952316570271555,0.035727776049674954,0.048952316570271555,0.03024941787935047,0.048952316570271555,22.538952876263735,0.0177944169994603,False,0.031078637441351104,False,0.02702924895166515,False
0.024798707162078392,0.1842649960490725,0.050054257063661796,0.1842649960490725,0.10816495772793046,0.1842649960490725,19.445262375796588,0.02479870716207839,False,0.050054257063661796,True,0.10352289070595665,False
0.058180818018551635,0.0354744403053136,0.03694860951938602,0.0354744403053136,0.0646911335098842,0.0354744403053136,20.891713925050784,0.04019998642731172,False,0.027629328403944428,False,0.04393511629128326,False
0.007558489520757154,0.09701673356257129,0.013072775744872355,0.09701673356257129,0.0007056533718902326,0.09701673356257129,24.42589135183934,0.007558489520757154,True,0.013072775744872355,True,0.0007056533718902325,False
0.07319309810500414,0.040812147740727764,0.030741535925381112,0.040812147740727764,0.05481275800968509,0.040812147740727764,20.797209168889275,0.051569390273199935,False,0.02496318736095458,False,0.04034977433037557,False
